chr1	243763621	243771884	Rank_10274	24	.	243765131	243767974	0	3	446,715,473	1510,2532,3880	2.20512	2.41117	0.72175	H3K9me3	E041	Primary T helper cells PMA-I stimulated
chr1	243762969	243776236	Rank_22257	22	.	243766667	243775671	0	7	234,428,276,252,1095,231,316	3698,6108,6886,7357,7970,11529,12386	2.13014	2.29133	0.95117	H3K36me3	E042	Primary T helper 17 cells PMA-I stimulated
chr1	243763552	243779764	Rank_8307	35	.	243765042	243777574	0	15	775,444,344,365,312,279,887,246,712,287,305,878,576,422,326	1490,2325,3134,3887,4299,7153,7481,8642,9064,9984,10352,10946,12033,12993,13696	2.66188	3.58037	2.24259	H3K36me3	E043	Primary T helper cells from?peripheral?blood
chr1	243763575	243778930	Rank_18893	22	.	243764995	243777751	0	12	499,373,405,254,264,298,457,308,230,333,777,303	1420,2576,4681,5580,6874,7375,7846,9318,9682,11400,11771,13873	2.18106	2.23887	0.99556	H3K36me3	E044	Primary T regulatory cells from?peripheral?blood
chr1	243760639	243776152	Rank_9919	27	.	243765132	243775786	0	12	458,225,455,226,334,252,1321,261,244,220,229,295	4493,5149,5492,6143,7012,8940,10057,12753,13186,13946,14341,14852	2.32553	2.75264	1.30353	H3K36me3	E045	Primary T cells effector/memory enriched from peripheral blood
chr1	243767951	243778563	Rank_13375	24	.	243771238	243777681	0	7	559,152,274,738,208,205,396	3287,4940,5549,7049,7949,8588,9334	2.50731	2.46879	1.07349	H3K36me3	E046	Primary Natural Killer cells from?peripheral?blood
chr1	243763832	243779977	Rank_20742	19	.	243765142	243777808	0	3	240,215,200	1310,9203,13776	1.96889	1.96399	0.48602	H3K36me3	E047	Primary T CD8+ naive cells from peripheral blood
chr1	243767691	243782677	Rank_12446	30	.	243770979	243778359	0	8	1031,230,215,1616,320,248,308,229	3288,5783,6487,6939,9074,9571,9864,10439	2.50547	3.02543	1.73150	H3K36me3	E049	Mesenchymal Stem Cell Derived Chondrocyte Cultured Cells
chr1	243762809	243778234	Rank_11797	31	.	243763845	243777698	0	13	194,184,244,283,192,1821,1307,180,184,205,448,180,185	1036,2127,2367,2970,3666,6047,7920,9445,9972,10333,12534,13665,14704	2.59781	3.10475	1.76970	H3K36me3	E050	Primary hematopoietic stem cells G-CSF-mobilized Female
chr1	243763669	243773611	Rank_33111	23	.	243764732	243771958	0	8	730,258,408,401,169,153,166,474	1063,2787,3100,3784,5750,6144,6477,7815	2.26222	2.39658	0.87972	H3K9me3	E050	Primary hematopoietic stem cells G-CSF-mobilized Female
chr1	243763757	243778646	Rank_9393	43	.	243764026	243776920	0	19	349,399,556,420,703,701,200,266,1610,1035,165,419,152,187,243,355,291,176,135	269,882,1350,2036,2528,3839,4901,5173,5520,7240,8648,8901,9446,9774,10646,11039,12068,12724,13028	3.25817	4.34703	2.92352	H3K36me3	E051	Primary hematopoietic stem cells G-CSF-mobilized Male
chr1	243764628	243771944	Rank_11733	39	.	243764658	243771888	0	11	434,394,274,165,456,490,391,410,291,134,488	30,505,1077,1392,1872,2976,4311,4876,5856,6547,6772	3.09036	3.99006	2.35706	H3K9me3	E051	Primary hematopoietic stem cells G-CSF-mobilized Male
chr1	243767664	243779091	Rank_37988	16	.	243774756	243778011	0	2	261,409	7092,9938	1.88582	1.68458	0.42950	H3K36me3	E052	Muscle Satellite Cultured Cells
chr1	243769594	243776009	Rank_30554	17	.	243773062	243773259	0	1	197	3468	2.16744	1.79393	0.42099	H3K36me3	E053	Cortex derived primary cultured neurospheres
chr1	243767722	243778525	Rank_29743	19	.	243770731	243775881	0	3	174,234,435	3009,4104,7724	2.26092	1.93267	0.48622	H3K36me3	E054	Ganglion Eminence derived primary cultured neurospheres
chr1	243766680	243778441	Rank_32407	22	.	243769244	243775649	0	7	263,190,456,258,239,285,253	2564,3322,3659,4598,8043,8340,8716	2.19581	2.28478	1.04893	H3K36me3	E055	Foreskin Fibroblast Primary Cells skin01
chr1	243769546	243771542	Rank_104106	18	.	243769605	243770129	0	2	160,167	59,416	2.04934	1.88709	0.58670	H3K27ac	E056	Foreskin Fibroblast Primary Cells skin02
chr1	243768865	243776667	Rank_32548	23	.	243768991	243775605	0	4	409,625,241,180	126,1197,6090,6560	2.31043	2.33422	0.95014	H3K36me3	E056	Foreskin Fibroblast Primary Cells skin02
chr1	243765972	243770719	Rank_90833	17	.	243766742	243770199	0	2	184,184	770,4043	1.92572	1.75416	0.55976	H3K4me1	E056	Foreskin Fibroblast Primary Cells skin02
chr1	243769360	243773667	Rank_16117	18	.	243770054	243771608	0	2	178,346	694,1902	2.21694	1.81984	0.24860	H3K36me3	E059	Foreskin Melanocyte Primary Cells skin01
chr1	243769466	243771526	Rank_30122	19	.	243770248	243770392	0	1	144	782	2.27279	1.92310	0.25802	H3K9me3	E059	Foreskin Melanocyte Primary Cells skin01
chr1	243761962	243780115	Rank_9357	37	.	243762842	243779511	0	16	180,771,416,829,777,323,393,347,259,248,300,732,368,420,184,313	880,2940,4148,5633,7101,8033,8395,9037,9762,10342,10818,12654,13430,13874,15727,17236	2.91258	3.76099	2.33279	H3K36me3	E061	Foreskin Melanocyte Primary Cells skin03
chr1	243766779	243770931	Rank_104039	21	.	243767030	243768067	0	2	184,262	251,1026	2.12801	2.18117	0.95671	H3K4me1	E061	Foreskin Melanocyte Primary Cells skin03
chr1	243764898	243779598	Rank_26962	25	.	243765234	243779399	0	11	273,284,248,196,322,180,287,180,368,230,189	336,1810,3421,5037,5315,7374,7839,9883,10510,11126,14312	2.29672	2.51102	1.20380	H3K36me3	E062	Primary mononuclear cells from?peripheral?blood
chr1	243768892	243772875	Rank_14279	32	.	243770292	243771987	0	2	294,596	1400,2499	2.63012	3.21986	1.85457	H3K36me3	E063	Adipose Nuclei
chr1	243768573	243770889	Rank_113608	16	.	243769108	243769273	0	1	165	535	1.91796	1.64826	0.17864	H3K4me1	E065	Aorta
chr1	243769720	243772373	Rank_29734	20	.	243770466	243771602	0	2	168,184	746,1698	2.13067	2.05821	0.83670	H3K36me3	E066	Liver
chr1	243768507	243775718	Rank_29083	21	.	243770019	243771606	0	3	349,194,288	1512,1950,2811	2.14475	2.13750	0.66988	H3K36me3	E067	Brain Angular Gyrus
chr1	243767690	243776186	Rank_29081	21	.	243769652	243775502	0	5	180,269,204,234,210	1962,3343,5115,7168,7602	2.13580	2.13610	0.75838	H3K36me3	E068	Brain Anterior Caudate
chr1	243768134	243771700	Rank_18544	24	.	243769117	243771440	0	3	246,355,447	983,1815,2859	2.27846	2.40155	0.91563	H3K36me3	E069	Brain Cingulate Gyrus
chr1	243767838	243775715	Rank_23478	18	.	243769731	243770798	0	2	213,287	1893,2673	2.31084	1.83246	0.36662	H3K36me3	E070	Brain Germinal Matrix
chr1	243770436	243772293	Rank_63756	18	.	243770489	243771907	0	2	114,114	53,1357	1.97164	1.83742	0.40017	H3K9me3	E070	Brain Germinal Matrix
chr1	243759681	243776287	Rank_25383	22	.	243765216	243776277	0	6	240,497,584,310,240,245	5535,6360,10360,11007,15643,16351	2.07605	2.20674	0.87451	H3K36me3	E071	Brain Hippocampus Middle
chr1	243765168	243776178	Rank_30860	20	.	243765186	243775739	0	4	279,483,440,190	18,6232,9477,10381	2.10725	2.07700	0.70208	H3K36me3	E072	Brain Inferior Temporal Lobe
chr1	243766807	243772373	Rank_26688	21	.	243769056	243770755	0	3	186,201,354	2249,2758,3594	2.10830	2.17673	0.74436	H3K36me3	E073	Brain_Dorsolateral_Prefrontal_Cortex
chr1	243768563	243771966	Rank_30529	20	.	243770503	243771596	0	2	148,144	1940,2889	2.48038	2.04960	0.41324	H3K36me3	E074	Brain Substantia Nigra
chr1	243768710	243771164	Rank_54193	18	.	243768842	243771139	0	2	140,140	132,2289	2.04415	1.83016	0.44061	H3K36me3	E075	Colonic Mucosa
chr1	243764663	243772918	Rank_14128	24	.	243765112	243771947	0	4	250,291,277,605	449,5082,5808,6679	2.20001	2.47042	0.99028	H3K36me3	E076	Colon Smooth Muscle
chr1	243764818	243770212	Rank_70258	17	.	243765146	243765442	0	1	296	328	1.92543	1.75477	0.38251	H3K9me3	E077	Duodenum Mucosa
chr1	243768026	243779451	Rank_25032	23	.	243770019	243777890	0	6	303,587,224,261,280,253	1993,3195,5682,6678,7383,9611	2.14020	2.32140	1.02072	H3K36me3	E078	Duodenum Smooth Muscle
chr1	243769262	243771938	Rank_28370	25	.	243770102	243771849	0	4	552,289,223,170	840,1618,2105,2417	2.38822	2.50752	1.25035	H3K36me3	E080	Fetal Adrenal Gland
chr1	243770007	243770309	Rank_11980	41	.	243770009	243770287	0	1	278	2	3.29530	4.10279	2.29650	H3K9me3	E080	Fetal Adrenal Gland
chr1	243767819	243776185	Rank_14005	27	.	243767861	243775654	0	9	221,278,228,310,269,184,261,510,239	42,1306,2131,2623,3179,3997,6374,6891,7596	2.61518	2.73828	1.20619	H3K36me3	E082	Fetal Brain Female
chr1	243768571	243770465	Rank_46483	18	.	243769339	243769503	0	1	164	768	2.00595	1.84998	0.65900	H3K36me3	E084	Fetal Intestine Large
chr1	243769796	243772364	Rank_39827	19	.	243770362	243770845	0	1	483	566	2.08108	1.99237	0.71355	H3K36me3	E088	Fetal Lung
chr1	243769164	243773036	Rank_36475	19	.	243769872	243770737	0	2	268,223	708,1350	2.33370	1.98056	0.60993	H3K36me3	E089	Fetal Muscle Trunk
chr1	243768523	243773245	Rank_45036	19	.	243769939	243772942	0	3	186,216,164	1416,2625,4255	2.28739	1.99607	0.69544	H3K36me3	E090	Fetal Muscle Leg
chr1	243769412	243772996	Rank_79954	24	.	243770256	243772980	0	3	164,164,208	844,2857,3360	2.67384	2.47905	1.20044	H3K36me3	E092	Fetal Stomach
chr1	243769984	243773292	Rank_85639	21	.	243770021	243770335	0	1	314	37	2.17260	2.10603	0.74552	H3K9me3	E092	Fetal Stomach
chr1	243767554	243772967	Rank_18150	23	.	243768055	243771690	0	4	384,537,158,449	501,1411,2950,3687	2.29431	2.34587	1.06550	H3K36me3	E093	Fetal Thymus
chr1	243769231	243771934	Rank_92626	18	.	243769276	243769456	0	1	180	45	2.03205	1.83240	0.48236	H3K36me3	E094	Gastric
chr1	243767843	243772745	Rank_33964	25	.	243768559	243771978	0	4	159,172,404,151	716,2739,3424,3984	2.38550	2.54483	1.04171	H3K36me3	E095	Left Ventricle
chr1	243770091	243771536	Rank_81403	20	.	243770600	243770720	0	1	120	509	2.17181	2.01495	0.59654	H3K36me3	E096	Lung
chr1	243770267	243771857	Rank_46756	19	.	243771230	243771360	0	1	130	963	2.08232	1.91964	0.42568	H3K4me3	E096	Lung
chr1	243770430	243771216	Rank_153683	24	.	243770572	243770696	0	1	124	142	2.46694	2.48601	0.96661	H3K9me3	E096	Lung
chr1	243767432	243774089	Rank_28717	25	.	243768510	243772461	0	6	150,140,147,421,113,136	1078,1837,2101,3707,4398,4893	2.47143	2.57023	0.98827	H3K36me3	E097	Ovary
chr1	243770018	243771383	Rank_90753	21	.	243770431	243770660	0	1	229	413	2.25214	2.16960	0.66158	H3K36me3	E098	Pancreas
chr1	243768653	243771825	Rank_41995	18	.	243769403	243771565	0	2	171,158	750,2754	2.00933	1.82607	0.32926	H3K36me3	E100	Psoas Muscle
chr1	243769158	243776201	Rank_26714	22	.	243770004	243774920	0	3	317,171,144	846,2608,5618	2.23413	2.21701	0.68430	H3K36me3	E103	Rectal Smooth Muscle
chr1	243768309	243770373	Rank_107788	19	.	243768375	243768613	0	1	238	66	2.14915	1.97788	0.47882	H3K4me1	E104	Right Atrium
chr1	243767476	243772860	Rank_36692	23	.	243767674	243770645	0	4	181,179,157,178	198,854,1840,2991	2.34689	2.30486	0.80407	H3K36me3	E105	Right Ventricle
chr1	243766761	243770624	Rank_91514	19	.	243767675	243770427	0	4	144,189,295,189	914,2421,2828,3477	2.10537	1.99804	0.62484	H3K4me1	E105	Right Ventricle
chr1	243767674	243772898	Rank_66690	15	.	243770129	243770294	0	1	165	2455	1.84278	1.58451	0.33397	H3K36me3	E106	Sigmoid Colon
chr1	243767406	243773000	Rank_47513	16	.	243769084	243769228	0	1	144	1678	1.86592	1.68444	0.26245	H3K36me3	E109	Small Intestine
chr1	243768498	243773223	Rank_50091	16	.	243771504	243771678	0	1	174	3006	2.22976	1.69826	0.37487	H3K36me3	E111	Stomach Smooth Muscle
chr1	243769244	243770731	Rank_136873	18	.	243770503	243770639	0	1	136	1259	2.03195	1.85248	0.57752	H3K4me1	E113	Spleen
chr1	243762976	243775728	Rank_19265	21	.	243764079	243775577	0	7	226,310,351,311,214,283,513	1103,1641,2304,5911,8203,10327,12088	2.09234	2.18467	0.84342	H3K36me3	E114	A549 EtOH 0.02pct Lung Carcinoma Cell Line
chr1	243763652	243780145	Rank_25596	22	.	243765230	243777464	0	11	401,152,412,264,175,610,222,570,200,171,198	1578,2159,2892,4029,5403,7635,8582,9114,11218,13056,13614	2.24331	2.26450	1.00174	H3K36me3	E115	Dnd41 TCell Leukemia Cell Line
chr1	243766466	243776329	Rank_15289	26	.	243768189	243776319	0	5	214,491,538,294,282	1723,3814,4634,8691,9571	2.38865	2.61522	1.11904	H3K36me3	E121	HSMM cell derived Skeletal Muscle Myotubes Cells
chr1	243769205	243782456	Rank_27239	17	.	243771829	243772386	0	2	260,200	2624,2981	2.25293	1.75553	0.33274	H3K36me3	E122	HUVEC Umbilical Vein Endothelial Primary Cells
chr1	243767940	243779172	Rank_15326	33	.	243770332	243777464	0	6	224,876,355,342,669,244	2392,3139,5138,5550,7108,9280	2.52497	3.31655	2.12197	H3K36me3	E124	Monocytes-CD14+ RO01746 Primary Cells
chr1	243764365	243771972	Rank_11935	33	.	243764740	243771922	0	6	1476,362,264,293,250,434	375,2353,4678,6111,6757,7123	2.68252	3.32384	1.80425	H3K9me3	E124	Monocytes-CD14+ RO01746 Primary Cells
chr1	243767718	243778481	Rank_32396	18	.	243771821	243772593	0	2	238,186	4103,4689	1.97205	1.86233	0.60540	H3K36me3	E129	Osteoblast Primary Cells
