chr1	168082030	168082724	Rank_19846	25	.	168082134	168082345	0	1	211	104	2.45353	2.54858	0.91735	H2BK120ac	E006	H1 Derived Mesenchymal Stem Cells
chr1	168082058	168083052	Rank_113999	21	.	168082059	168082307	0	1	248	1	2.48642	2.10341	0.57500	H2BK12ac	E006	H1 Derived Mesenchymal Stem Cells
chr1	168078759	168082727	Rank_57950	20	.	168080539	168082292	0	2	114,196	1780,3337	2.18228	2.07521	0.42681	H2BK5ac	E006	H1 Derived Mesenchymal Stem Cells
chr1	168081480	168082278	Rank_36538	29	.	168082060	168082258	0	1	198	580	2.91638	2.94938	1.23222	H3K18ac	E006	H1 Derived Mesenchymal Stem Cells
chr1	168082017	168082769	Rank_39477	25	.	168082227	168082745	0	2	164,121	210,607	2.45247	2.50730	0.69538	H3K23ac	E006	H1 Derived Mesenchymal Stem Cells
chr1	168081903	168082883	Rank_4340	111	.	168081944	168082790	0	1	846	41	5.94165	11.19368	9.02348	H3K27ac	E006	H1 Derived Mesenchymal Stem Cells
chr1	168081862	168082176	Rank_129560	21	.	168081995	168082149	0	1	154	133	2.25356	2.12629	0.71214	H3K36me3	E006	H1 Derived Mesenchymal Stem Cells
chr1	168083475	168086332	Rank_132637	20	.	168084789	168084977	0	1	188	1314	2.12980	2.09152	0.72214	H3K36me3	E006	H1 Derived Mesenchymal Stem Cells
chr1	168081888	168082360	Rank_59470	22	.	168082063	168082245	0	1	182	175	2.49632	2.24962	0.63689	H3K4ac	E006	H1 Derived Mesenchymal Stem Cells
chr1	168081835	168082679	Rank_56104	36	.	168081997	168082503	0	1	506	162	3.07704	3.65006	1.99729	H3K4me1	E006	H1 Derived Mesenchymal Stem Cells
chr1	168082123	168082435	Rank_86095	20	.	168082151	168082261	0	1	110	28	2.21868	2.07210	0.46768	H3K4me2	E006	H1 Derived Mesenchymal Stem Cells
chr1	168076560	168083144	Rank_36138	27	.	168076575	168083129	0	8	252,150,399,120,174,142,310,173	15,471,712,1823,2852,3786,3969,6396	2.62119	2.70533	1.02441	H3K79me1	E006	H1 Derived Mesenchymal Stem Cells
chr1	168081842	168082658	Rank_81382	23	.	168081918	168082438	0	2	284,127	76,469	2.72480	2.31205	0.68669	H4K8ac	E006	H1 Derived Mesenchymal Stem Cells
chr1	168081423	168086304	Rank_58008	20	.	168083450	168083614	0	1	164	2027	2.09182	2.00310	0.45947	H3K36me3	E007	H1 Derived Neuronal Progenitor Cultured Cells
chr1	168081409	168084309	Rank_101713	18	.	168084147	168084306	0	1	159	2738	2.02223	1.86150	0.44641	H3K79me1	E007	H1 Derived Neuronal Progenitor Cultured Cells
chr1	168048125	168101607	Rank_5876	43	.	168048597	168100717	0	59	131,158,126,141,3383,181,572,656,378,1306,341,189,219,134,150,822,323,1479,3736,352,124,541,574,359,875,991,223,243,124,203,170,805,905,406,736,208,812,400,281,194,1296,581,176,150,406,160,775,914,124	472,4199,4640,4870,5219,8668,8907,9532,10228,10657,12495,12886,13193,13569,13948,14186,15107,15560,17177,20976,21486,22357,23300,24068,24476,25396,26548,26934,27404,27977,28422,28760,29884,31057,32039	3.19392	4.31855	2.87756	H3K36me3	E009	H9 Derived Neuronal Progenitor Cultured Cells
chr1	168080074	168084477	Rank_26148	24	.	168080442	168082570	0	3	249,234,373	368,964,2123	2.27182	2.41671	0.84484	H3K9me3	E009	H9 Derived Neuronal Progenitor Cultured Cells
chr1	168043497	168101189	Rank_5766	40	.	168045562	168100716	0	64	178,276,186,202,598,1256,1963,205,946,213,1042,1173,279,146,641,175,1510,1745,1058,263,427,328,405,219,426,593,380,1776,254,228,373,199,203,150,699,218,647,313,195,208,221,210,251,591,485,577,263,163,	2065,3564,5007,7060,8456,9305,10681,12708,12951,13944,14292,15376,17772,18203,18792,19748,20134,21764,23561,24711,25130,25606,25980,26558,27117,27941,28744,29291,31160,32418,33774,34630,35337,36043,36	2.91978	4.01368	2.53430	H3K36me3	E010	H9 Derived Neuron Cultured Cells
chr1	168079199	168094213	Rank_49811	22	.	168079527	168093117	0	15	147,257,222,259,337,165,331,128,128,331,455,122,114,114,150	328,1304,2100,2860,3186,4225,6558,6968,7771,9459,9979,11714,12493,12680,13768	2.22493	2.21138	0.49713	H3K9me3	E010	H9 Derived Neuron Cultured Cells
chr1	168079443	168087083	Rank_46369	23	.	168080317	168086129	0	5	202,206,423,210,190	874,1367,2650,5262,6496	2.22627	2.36984	0.86836	H3K27ac	E011	hESC Derived CD184+ Endoderm Cultured Cells
chr1	168025306	168104898	Rank_3918	45	.	168025870	168103761	0	66	3211,513,399,229,402,568,572,1910,821,329,582,1498,614,317,970,260,533,1844,1042,854,424,1082,3663,1499,231,315,226,275,220,1179,651,1076,220,1096,569,415,775,1224,419,246,220,703,1648,519,506,1192,10	564,3985,5500,6011,7584,8049,8796,9496,11561,12602,13039,13783,15469,16283,16781,18025,18720,19299,21201,25339,26959,27739,28926,33027,34655,35209,35563,36561,37908,38502,40126,40978,42377,42664,44164	2.99785	4.54107	3.03520	H3K36me3	E011	hESC Derived CD184+ Endoderm Cultured Cells
chr1	168080330	168082598	Rank_86811	23	.	168080691	168081135	0	1	444	361	2.20196	2.39838	1.05662	H3K4me1	E011	hESC Derived CD184+ Endoderm Cultured Cells
chr1	168080182	168084514	Rank_14164	34	.	168080219	168082357	0	3	242,611,266	37,327,1909	2.86286	3.47128	1.69599	H3K27ac	E012	hESC Derived CD56+ Ectoderm Cultured Cells
chr1	168080770	168105356	Rank_8680	26	.	168082278	168103832	0	16	358,336,200,332,200,258,244,573,664,200,200,298,1041,200,239,381	1508,2575,5106,6116,7304,8011,8431,10185,11171,12096,14871,15283,16014,17772,18339,22681	2.50479	2.66403	1.17246	H3K36me3	E012	hESC Derived CD56+ Ectoderm Cultured Cells
chr1	168074208	168083062	Rank_55561	27	.	168074367	168080705	0	5	251,1358,389,418,287	159,594,2400,3073,6210	2.56845	2.79027	1.38332	H3K4me1	E012	hESC Derived CD56+ Ectoderm Cultured Cells
chr1	168078207	168082832	Rank_29310	37	.	168080512	168082779	0	2	225,791	2305,3781	2.74397	3.77908	2.25986	H3K27ac	E013	hESC Derived CD56+ Mesoderm Cultured Cells
chr1	168011007	168104854	Rank_5897	45	.	168011035	168104126	0	77	242,344,568,1808,251,336,517,265,481,396,569,266,387,360,329,689,731,238,494,882,263,354,1016,509,1577,1193,958,1089,3788,562,559,802,4574,214,355,2081,366,324,1587,2831,1207,438,990,420,1913,249,223,	28,560,1151,2038,4558,5385,6107,7058,7499,8580,10094,11005,11764,12419,14673,15743,17930,20073,21623,23405,25233,25575,26081,27438,28109,29723,31081,32349,33710,38523,39677,40722,41730,46709,47280,477	3.27612	4.58071	3.20464	H3K36me3	E013	hESC Derived CD56+ Mesoderm Cultured Cells
chr1	168080576	168083582	Rank_71174	23	.	168082056	168082592	0	1	536	1480	2.40329	2.38414	1.05351	H3K4me1	E013	hESC Derived CD56+ Mesoderm Cultured Cells
chr1	168081890	168082967	Rank_41670	20	.	168082109	168082375	0	1	266	219	2.02825	2.00425	0.44528	H3K27ac	E015	HUES6 Cells
chr1	168081986	168082690	Rank_111373	22	.	168082082	168082285	0	1	203	96	2.22357	2.29203	0.97359	H3K4me1	E015	HUES6 Cells
chr1	168082067	168082612	Rank_36297	24	.	168082098	168082358	0	1	260	31	2.15902	2.43944	0.79546	H3K27ac	E016	HUES64 Cells
chr1	168080140	168081529	Rank_38716	31	.	168080170	168081159	0	2	420,470	30,549	2.47974	3.17442	1.66232	H3K4me1	E016	HUES64 Cells
chr1	168082039	168082733	Rank_98385	23	.	168082074	168082174	0	1	100	35	2.70024	2.31017	0.71048	H2AK5ac	E017	IMR90 fetal lung fibroblasts Cell Line
chr1	168082029	168082415	Rank_37827	25	.	168082077	168082394	0	1	317	48	2.46256	2.53128	0.71896	H2A.Z	E017	IMR90 fetal lung fibroblasts Cell Line
chr1	168081841	168082700	Rank_65022	18	.	168081997	168082117	0	1	120	156	2.24679	1.86104	0.44010	H2BK120ac	E017	IMR90 fetal lung fibroblasts Cell Line
chr1	168082079	168082341	Rank_32561	32	.	168082110	168082254	0	1	144	31	3.02566	3.26129	1.51986	H2BK5ac	E017	IMR90 fetal lung fibroblasts Cell Line
chr1	168081935	168083038	Rank_64735	20	.	168082527	168082658	0	1	131	592	2.26704	2.06570	0.46079	H3K14ac	E017	IMR90 fetal lung fibroblasts Cell Line
chr1	168081832	168082545	Rank_53245	27	.	168081996	168082256	0	1	260	164	2.79083	2.78753	1.21108	H3K18ac	E017	IMR90 fetal lung fibroblasts Cell Line
chr1	168082029	168082354	Rank_32834	47	.	168082102	168082294	0	1	192	73	3.40977	4.75424	3.07045	H3K27ac	E017	IMR90 fetal lung fibroblasts Cell Line
chr1	168083483	168087877	Rank_35683	28	.	168084214	168087081	0	3	131,489,230	731,2391,3368	2.51285	2.85384	1.48230	H3K36me3	E017	IMR90 fetal lung fibroblasts Cell Line
chr1	168082005	168082700	Rank_53722	24	.	168082076	168082224	0	1	148	71	2.55402	2.45598	0.89351	H3K4ac	E017	IMR90 fetal lung fibroblasts Cell Line
chr1	168081926	168083209	Rank_22132	52	.	168082018	168082694	0	1	676	92	3.44056	5.28671	3.56980	H3K4me1	E017	IMR90 fetal lung fibroblasts Cell Line
chr1	168081471	168082973	Rank_54274	23	.	168081846	168082733	0	2	151,137	375,1125	2.47957	2.30441	0.74101	H3K79me1	E017	IMR90 fetal lung fibroblasts Cell Line
chr1	168081850	168082945	Rank_55681	27	.	168082110	168082726	0	2	104,132	260,744	2.74934	2.72419	0.84894	H3K9me1	E017	IMR90 fetal lung fibroblasts Cell Line
chr1	168081844	168083083	Rank_34500	21	.	168082590	168082690	0	1	100	746	2.39390	2.11685	0.44076	H4K20me1	E017	IMR90 fetal lung fibroblasts Cell Line
chr1	168081804	168082399	Rank_45510	28	.	168082033	168082263	0	1	230	229	2.72234	2.83253	1.23895	H4K5ac	E017	IMR90 fetal lung fibroblasts Cell Line
chr1	168082210	168084062	Rank_22524	22	.	168083737	168083942	0	1	205	1527	2.21859	2.23437	0.92401	H3K36me3	E020	iPS-20b Cells
chr1	168082330	168083732	Rank_52651	21	.	168083455	168083727	0	1	272	1125	2.16682	2.16032	0.86286	H3K36me3	E024	ES-UCSF4 Cells
chr1	168081953	168082794	Rank_77205	25	.	168081982	168082627	0	2	178,401	29,273	2.39608	2.56746	1.14643	H3K4me1	E024	ES-UCSF4 Cells
chr1	168081769	168082738	Rank_49560	45	.	168081901	168082594	0	1	693	132	3.16629	4.51856	3.16178	H3K4me1	E025	Adipose Derived Mesenchymal Stem Cell Cultured Cells
chr1	168081989	168084474	Rank_86054	25	.	168082051	168082401	0	1	350	62	2.18566	2.53785	1.21785	H3K4me1	E026	Bone Marrow Derived Cultured Mesenchymal Stem Cells
chr1	168082932	168088129	Rank_32004	21	.	168086653	168087770	0	2	288,296	3721,4542	2.17847	2.19016	0.98931	H3K36me3	E027	Breast Myoepithelial Primary Cells
chr1	168079412	168087046	Rank_12716	43	.	168081957	168086522	0	6	889,147,1133,423,372,799	2545,3597,3932,5170,5889,6311	3.18978	4.34379	2.75098	H3K4me1	E027	Breast Myoepithelial Primary Cells
chr1	168083502	168086451	Rank_83187	17	.	168085873	168085989	0	1	116	2371	2.00355	1.77485	0.32244	H3K9ac	E027	Breast Myoepithelial Primary Cells
chr1	168078679	168087075	Rank_20650	38	.	168080327	168086408	0	9	582,257,196,236,248,160,522,620,1121	1648,2592,3195,3894,4187,4774,5014,5665,6608	2.93925	3.82346	2.18792	H3K4me1	E028	Breast variant Human Mammary Epithelial Cells (vHMEC)
chr1	168082088	168082799	Rank_46687	40	.	168082103	168082774	0	1	671	15	2.88779	4.01863	2.54488	H3K27ac	E049	Mesenchymal Stem Cell Derived Chondrocyte Cultured Cells
chr1	168081975	168083145	Rank_67441	37	.	168082033	168082827	0	1	794	58	2.87357	3.73161	2.36894	H3K4me1	E049	Mesenchymal Stem Cell Derived Chondrocyte Cultured Cells
chr1	168080038	168083066	Rank_38818	16	.	168082396	168082582	0	1	186	2358	1.84842	1.60734	0.36662	H3K36me3	E052	Muscle Satellite Cultured Cells
chr1	168082106	168082638	Rank_58325	37	.	168082130	168082624	0	2	180,247	24,271	2.97704	3.77593	2.34524	H3K4me1	E052	Muscle Satellite Cultured Cells
chr1	168083134	168094335	Rank_12222	23	.	168085776	168093229	0	10	314,653,395,170,260,185,228,170,222,201	2642,3518,4469,5973,7137,8328,8660,9055,9262,9894	2.53326	2.37593	0.79656	H3K36me3	E053	Cortex derived primary cultured neurospheres
chr1	168081769	168083201	Rank_16584	43	.	168082025	168082711	0	1	686	256	3.47474	4.32562	2.61335	H3K4me1	E053	Cortex derived primary cultured neurospheres
chr1	168082277	168100714	Rank_20772	21	.	168087592	168099752	0	11	174,264,355,249,174,259,175,174,559,183,205	5315,7481,9512,10613,14637,14982,15719,16097,16314,16918,17270	2.36806	2.13774	0.64180	H3K36me3	E054	Ganglion Eminence derived primary cultured neurospheres
chr1	168082035	168082756	Rank_347	48	.	168082282	168082735	0	1	453	247	3.88457	4.87330	2.55705	H3K4me1	E054	Ganglion Eminence derived primary cultured neurospheres
chr1	168083474	168084755	Rank_109419	19	.	168084156	168084316	0	1	160	682	2.06448	1.91496	0.66422	H3K27ac	E055	Foreskin Fibroblast Primary Cells skin01
chr1	168082121	168101554	Rank_28104	24	.	168082163	168100534	0	15	271,270,273,227,190,333,193,318,313,446,266,672,724,297,242	42,1979,3646,5537,6704,7000,8553,9216,9760,13379,14299,14696,16355,17249,18171	2.21230	2.41459	1.15196	H3K36me3	E055	Foreskin Fibroblast Primary Cells skin01
chr1	168082161	168082788	Rank_81419	24	.	168082250	168082696	0	1	446	89	2.10835	2.42124	1.16760	H3K4me1	E055	Foreskin Fibroblast Primary Cells skin01
chr1	168082117	168083234	Rank_21091	26	.	168082168	168082798	0	2	250,134	51,547	2.39952	2.61581	1.20410	H3K36me3	E056	Foreskin Fibroblast Primary Cells skin02
chr1	168081835	168083129	Rank_65930	21	.	168082222	168082440	0	1	218	387	2.05951	2.13936	0.89023	H3K4me1	E056	Foreskin Fibroblast Primary Cells skin02
chr1	168079631	168084473	Rank_70351	20	.	168082024	168082797	0	2	232,209	2393,2957	2.40075	2.08265	0.62987	H3K4me1	E057	Foreskin Keratinocyte Primary Cells skin02
chr1	168081840	168082630	Rank_26874	26	.	168082049	168082251	0	1	202	209	2.76126	2.67160	0.98094	H3K4me3	E057	Foreskin Keratinocyte Primary Cells skin02
chr1	168081934	168084192	Rank_33273	27	.	168082008	168082362	0	1	354	74	2.39681	2.72269	1.25959	H3K27ac	E058	Foreskin Keratinocyte Primary Cells skin03
chr1	168082747	168087903	Rank_19083	26	.	168083103	168087063	0	3	662,267,518	356,1273,3798	2.28704	2.60492	1.40201	H3K36me3	E058	Foreskin Keratinocyte Primary Cells skin03
chr1	168080000	168087108	Rank_63785	31	.	168080070	168086070	0	4	685,379,339,327	70,1920,2519,5743	2.54550	3.10693	1.73154	H3K4me1	E058	Foreskin Keratinocyte Primary Cells skin03
chr1	168081993	168082650	Rank_29112	31	.	168082040	168082495	0	1	455	47	2.57726	3.16328	1.45472	H3K4me3	E058	Foreskin Keratinocyte Primary Cells skin03
chr1	168082012	168085894	Rank_13197	22	.	168084581	168084933	0	1	352	2569	2.45744	2.20555	0.40350	H3K4me1	E059	Foreskin Melanocyte Primary Cells skin01
chr1	168082030	168084737	Rank_34900	27	.	168082337	168084332	0	2	194,172	307,2130	2.42349	2.79918	1.28600	H3K27ac	E061	Foreskin Melanocyte Primary Cells skin03
chr1	168081872	168085999	Rank_8019	59	.	168081894	168085051	0	2	931,1376	22,1803	3.32642	5.91917	4.20960	H3K4me1	E061	Foreskin Melanocyte Primary Cells skin03
chr1	168082124	168083592	Rank_44285	16	.	168083392	168083583	0	1	191	1268	1.90316	1.69955	0.52372	H3K36me3	E063	Adipose Nuclei
chr1	168082083	168083540	Rank_51207	20	.	168082263	168082466	0	1	203	180	2.39065	2.00896	0.46020	H3K27ac	E065	Aorta
chr1	168081962	168082762	Rank_13437	27	.	168082189	168082760	0	2	182,278	227,520	2.64334	2.70893	0.71722	H3K4me1	E065	Aorta
chr1	168080529	168087760	Rank_4747	27	.	168082135	168087155	0	7	500,208,230,286,635,242,229	1606,2388,2873,3618,5198,6102,6397	2.89145	2.76858	0.98960	H3K36me3	E070	Brain Germinal Matrix
chr1	168081900	168082653	Rank_54784	19	.	168082280	168082546	0	1	266	380	2.05521	1.92075	0.57358	H3K27ac	E073	Brain_Dorsolateral_Prefrontal_Cortex
chr1	168081919	168083055	Rank_17608	24	.	168082329	168082556	0	1	227	410	2.34636	2.42763	0.87315	H3K36me3	E073	Brain_Dorsolateral_Prefrontal_Cortex
chr1	168081542	168082842	Rank_70281	17	.	168082014	168082207	0	1	193	472	2.02391	1.78600	0.32658	H3K4me1	E075	Colonic Mucosa
chr1	168083026	168084403	Rank_30926	21	.	168084105	168084389	0	1	284	1079	2.26430	2.16311	0.55382	H3K9ac	E075	Colonic Mucosa
chr1	168080300	168082859	Rank_45201	18	.	168082248	168082454	0	1	206	1948	2.02296	1.82226	0.48360	H3K27ac	E076	Colon Smooth Muscle
chr1	168080641	168084023	Rank_28471	19	.	168082340	168082583	0	1	243	1699	2.03420	1.97163	0.60327	H3K36me3	E076	Colon Smooth Muscle
chr1	168082150	168083544	Rank_37139	18	.	168082725	168082905	0	1	180	575	2.04032	1.89081	0.66161	H3K36me3	E077	Duodenum Mucosa
chr1	168082807	168087202	Rank_25828	33	.	168084090	168086500	0	4	258,274,255,811	1283,1811,2499,2882	2.66207	3.34425	1.79047	H3K4me1	E077	Duodenum Mucosa
chr1	168083324	168089236	Rank_42720	17	.	168085860	168086044	0	1	184	2536	1.93757	1.73564	0.26784	H3K9ac	E077	Duodenum Mucosa
chr1	168078754	168087855	Rank_31086	21	.	168086043	168086897	0	2	319,286	7289,7857	2.04852	2.10872	0.85266	H3K36me3	E078	Duodenum Smooth Muscle
chr1	168082095	168084145	Rank_30688	30	.	168082488	168082781	0	1	293	393	2.57136	3.04113	1.46528	H3K27ac	E079	Esophagus
chr1	168081472	168086355	Rank_25319	31	.	168084165	168086345	0	4	293,219,242,162	2693,3148,4383,4711	2.68037	3.15632	1.42541	H3K4me1	E079	Esophagus
chr1	168078708	168087785	Rank_51211	17	.	168080630	168086819	0	4	179,214,179,170	1922,4045,7093,7941	1.93144	1.76516	0.61787	H3K36me3	E080	Fetal Adrenal Gland
chr1	168083427	168088993	Rank_61915	24	.	168084011	168084889	0	2	390,312	584,1150	2.60129	2.48197	1.12263	H3K4me1	E081	Fetal Brain Male
chr1	168034866	168101136	Rank_3891	38	.	168036470	168100577	0	62	885,215,307,331,220,219,184,184,391,344,259,330,192,3289,676,676,954,1096,525,543,354,1074,209,184,347,184,470,3398,465,505,295,235,1593,184,238,420,184,392,338,1106,325,451,343,677,200,251,196,198,18	1604,3547,5908,8829,10528,11709,12825,13420,14767,15622,16113,16859,17315,17574,20920,21653,22540,23542,24767,25385,26311,27218,28798,29149,29862,30282,30658,31171,34931,35618,36775,37341,37860,39642,	3.08557	3.86293	2.11805	H3K36me3	E082	Fetal Brain Female
chr1	168082362	168083353	Rank_59680	18	.	168082371	168082514	0	1	143	9	2.34000	1.81921	0.31124	H3K9me3	E082	Fetal Brain Female
chr1	168081902	168083005	Rank_14897	55	.	168081925	168082924	0	1	999	23	3.95798	5.56203	3.92890	H3K4me1	E083	Fetal Heart
chr1	168082603	168082948	Rank_20402	27	.	168082624	168082934	0	1	310	21	2.68716	2.77691	0.92903	H3K4me3	E083	Fetal Heart
chr1	168082065	168082724	Rank_22404	34	.	168082120	168082630	0	1	510	55	2.98459	3.46746	1.84701	H3K9ac	E083	Fetal Heart
chr1	168081999	168084668	Rank_49088	16	.	168082258	168082422	0	1	164	259	1.87382	1.69215	0.52757	H3K36me3	E084	Fetal Intestine Large
chr1	168083446	168090046	Rank_72214	29	.	168083491	168089446	0	4	369,217,217,484	45,1285,3537,5516	2.45923	2.94600	1.69931	H3K36me3	E085	Fetal Intestine Small
chr1	168078891	168082396	Rank_108646	18	.	168082108	168082376	0	1	268	3217	1.93652	1.87662	0.76551	H3K36me3	E085	Fetal Intestine Small
chr1	168082339	168087298	Rank_14296	43	.	168084057	168087092	0	4	368,567,1290,513	1718,2146,2912,4240	3.08928	4.36482	2.70616	H3K4me1	E085	Fetal Intestine Small
chr1	168025377	168100772	Rank_10217	29	.	168027021	168100767	0	64	188,170,349,197,181,465,209,278,210,508,630,583,241,238,194,177,1320,418,215,229,307,833,265,285,199,469,444,633,662,398,414,335,174,210,755,519,421,319,539,208,372,610,170,204,176,336,439,272,260,329	1644,2379,4075,7515,10216,11138,11748,13140,13697,14057,14605,15383,16320,17276,18013,20428,20764,22894,24392,26395,26787,27711,28857,29209,30218,30815,31331,32559,33345,34170,35876,38263,38863,39972,	2.48068	2.94013	1.43409	H3K36me3	E088	Fetal Lung
chr1	168082202	168083234	Rank_82722	16	.	168082638	168082840	0	1	202	436	1.85844	1.69505	0.25575	H3K9me3	E088	Fetal Lung
chr1	168081366	168088177	Rank_21773	23	.	168082129	168087038	0	4	462,268,817,209	763,1986,4137,5463	2.58711	2.39885	0.92070	H3K36me3	E089	Fetal Muscle Trunk
chr1	168081770	168089829	Rank_33912	23	.	168082384	168089405	0	6	260,189,530,177,201,288	614,2398,3847,4891,5115,7347	2.50123	2.31637	0.95068	H3K36me3	E090	Fetal Muscle Leg
chr1	168083576	168085055	Rank_72922	26	.	168084206	168084986	0	2	194,408	630,1002	2.69875	2.66028	1.29499	H3K4me1	E090	Fetal Muscle Leg
chr1	168081805	168084032	Rank_26860	18	.	168083015	168083177	0	1	162	1210	2.21973	1.83376	0.54036	H3K36me3	E091	Placenta
chr1	168078617	168087986	Rank_37924	41	.	168078891	168087161	0	9	281,279,337,968,187,189,643,335,206	274,778,1880,3218,5072,5543,6746,7489,8338	3.27541	4.18673	2.77162	H3K36me3	E092	Fetal Stomach
chr1	168081342	168082532	Rank_72536	22	.	168081370	168081550	0	1	180	28	2.33949	2.23774	0.80602	H3K9me3	E092	Fetal Stomach
chr1	168081768	168084450	Rank_24644	31	.	168081794	168084156	0	4	542,343,249,187	26,730,1173,2201	2.70171	3.16171	1.46724	H3K27ac	E093	Fetal Thymus
chr1	168082129	168086161	Rank_59958	25	.	168082139	168085600	0	6	160,185,174,240,179,160	10,387,1618,1916,2534,3311	2.45132	2.50090	1.11825	H3K4me1	E093	Fetal Thymus
chr1	168078930	168082726	Rank_135857	15	.	168082173	168082353	0	1	180	3243	1.80961	1.51632	0.29502	H3K9me3	E093	Fetal Thymus
chr1	168082067	168084885	Rank_98840	21	.	168082306	168084838	0	2	189,207	239,2564	2.07969	2.10770	0.67203	H3K4me1	E095	Left Ventricle
chr1	168082166	168084049	Rank_50559	22	.	168082257	168083143	0	2	297,123	91,854	2.25737	2.20267	0.68930	H3K36me3	E097	Ovary
chr1	168083465	168084666	Rank_22164	31	.	168084135	168084305	0	1	170	670	2.61174	3.13538	1.34704	H3K4me1	E097	Ovary
chr1	168082273	168082805	Rank_138823	16	.	168082301	168082405	0	1	104	28	1.94441	1.69797	0.30097	H3K4me1	E097	Ovary
chr1	168083514	168086801	Rank_27682	22	.	168084680	168086307	0	3	167,167,222	1166,2111,2571	2.29419	2.29900	0.64548	H3K27ac	E098	Pancreas
chr1	168083466	168087785	Rank_17035	44	.	168083683	168087143	0	6	194,344,449,680,144,176	217,611,1100,2289,3205,3501	3.07889	4.47877	2.67868	H3K4me1	E098	Pancreas
chr1	168082029	168082524	Rank_127270	20	.	168082278	168082440	0	1	162	249	2.11178	2.03740	0.67085	H3K4me1	E098	Pancreas
chr1	168082300	168092520	Rank_17682	20	.	168086896	168090964	0	2	202,194	4596,8470	2.13869	2.08053	0.67300	H3K36me3	E099	Placenta Amnion
chr1	168081947	168082783	Rank_4944	42	.	168082153	168082759	0	1	606	206	3.10480	4.26663	2.44435	H3K4me1	E099	Placenta Amnion
chr1	168081379	168081535	Rank_286	44	.	168081381	168081526	0	1	145	2	3.72705	4.42025	1.64193	H3K27me3	E100	Psoas Muscle
chr1	168082394	168087057	Rank_12125	31	.	168084568	168086117	0	3	345,414,226	2174,2922,3497	2.75734	3.19849	1.52769	H3K4me1	E101	Rectal Mucosa Donor 29
chr1	168083560	168087083	Rank_11894	39	.	168084111	168086746	0	5	288,471,344,485,262	551,920,1803,2270,2924	3.04624	3.99050	2.30677	H3K4me1	E102	Rectal Mucosa Donor 31
chr1	168081613	168082695	Rank_216900	16	.	168081820	168081910	0	1	90	207	1.76170	1.67836	0.13882	H3K36me3	E104	Right Atrium
chr1	168082275	168082522	Rank_61172	24	.	168082294	168082469	0	1	175	19	2.42746	2.44204	0.84893	H3K4me1	E104	Right Atrium
chr1	168082242	168082884	Rank_82006	16	.	168082513	168082663	0	1	150	271	1.90049	1.68041	0.40551	H3K36me3	E105	Right Ventricle
