0142	2371	chr1	168082049	168082574	525	114	7.26943	13.80097	11.41397	239	Stem Cell	Brain	Glioblastoma stem cell	Glioblastoma
0143	5783	chr1	168082198	168082452	254	74	6.16718	9.66118	7.49453	197	Cell Line	Skin	Fibroblast	Normal
0145	7106	chr1	168082291	168082458	167	117	8.45925	14.10641	11.75298	88	Cell Line	Skin	Fibroblast	Normal
0146	5152	chr1	168082144	168082500	356	106	7.30048	12.99713	10.61969	181	Cell Line	Skin	Fibroblast	CAID Syndrome
0150	5831	chr1	168082106	168082654	548	100	6.63317	12.29920	10.02936	331	Cell Line	Skin	Fibroblast	CAID Syndrome
0151	6366	chr1	168082040	168082458	418	46	4.65043	6.65444	4.66670	296	Cell Line	Skin	Fibroblast	CAID Syndrome
0161	1409	chr1	168082325	168082494	169	96	7.48051	12.88153	9.64743	58	Cell Line	Cervix	HeLa	Cervix adenocarcinoma
0162	1166	chr1	168082289	168082452	163	104	7.53244	13.80463	10.45358	99	Cell Line	Cervix	HeLa	Cervix adenocarcinoma
0177	1185	chr1	168082077	168082416	339	32	4.00049	5.86580	3.25172	122	Tissue	Epithelial	Prostate	Other
0185	3509	chr1	168082176	168082496	320	186	4.04023	21.30914	18.61825	158	Tissue	Epithelial	Prostate	Prostate cancer
0198	2258	chr1	168082089	168082499	410	54	4.38735	7.92852	5.40011	289	Tissue	Epithelial	Lung	Lung cancer
0207	3595	chr1	168082089	168082500	411	216	9.05904	24.12341	21.68949	306	Other	Blood	CD8pos_T	Normal
0209	3893	chr1	168082304	168082465	161	80	6.15176	10.33264	8.01822	122	Other	Blood	Central_memory_CD8pos_T	Normal
0213	3513	chr1	168082291	168082500	209	215	10.32246	24.23683	21.57831	90	Other	Blood	Naive_CD8_T	Normal
0215	2900	chr1	168082054	168082336	282	32	3.67200	5.31569	3.23961	100	Other	Blood	Effector_CD4pos_T	Normal
0216	3857	chr1	168082126	168082523	397	353	11.88748	37.89960	35.33596	257	Other	Blood	Effector_CD4pos_T	Normal
0218	5313	chr1	168082090	168082504	414	499	18.06291	52.86026	49.92159	298	Other	Blood	Follicular_T_Helper	Normal
0220	3966	chr1	168082327	168082505	178	204	10.53345	22.88169	20.43172	106	Other	Blood	Memory_Teffs	Normal
0224	3630	chr1	168082131	168082500	369	392	12.85036	41.97047	39.20011	252	Other	Blood	Naive_Teffs	Normal
0228	3881	chr1	168082089	168082500	411	285	11.07156	31.07880	28.58762	319	Other	Blood	Th1	Normal
0230	4256	chr1	168082290	168082510	220	351	13.48119	37.68338	35.12059	147	Other	Blood	Th17	Normal
0232	4140	chr1	168082104	168082510	406	332	14.86219	35.96852	33.29906	277	Other	Blood	Th2	Normal
0244	3711	chr1	168082304	168082484	180	75	4.97958	9.70073	7.55256	32	Other	Blood	Mem_B	Normal
0250	3479	chr1	168082296	168082494	198	98	6.12842	12.22435	9.88496	92	Other	Blood	Central_memory_CD8pos_T	Normal
0252	3291	chr1	168082126	168082484	358	89	6.24927	11.24948	8.97186	300	Other	Blood	Effector_memory_CD8pos_T	Normal
0254	1786	chr1	168082283	168082458	175	56	4.74548	8.28521	5.69663	119	Other	Blood	Naive_CD8_T	Normal
0256	2623	chr1	168082102	168082458	356	55	4.87161	7.87866	5.54810	291	Other	Blood	Gamma_delta_T	Normal
0258	4120	chr1	168082104	168082516	412	370	13.46593	39.74281	37.08589	284	Other	Blood	Effector_CD4pos_T	Normal
0260	3929	chr1	168082079	168082528	449	509	16.16945	53.97733	50.94370	304	Other	Blood	Follicular_T_Helper	Normal
0262	3680	chr1	168082144	168082500	356	256	11.18127	28.17936	25.69497	301	Other	Blood	Memory_Teff	Normal
0266	3295	chr1	168082104	168082498	394	355	13.12614	38.38888	35.52871	310	Other	Blood	Naive_Teffs	Normal
0270	3963	chr1	168082099	168082500	401	221	10.20516	24.60608	22.18876	334	Other	Blood	Th17	Normal
0272	4111	chr1	168082289	168082500	211	322	13.04587	34.82399	32.26295	94	Other	Blood	Th17	Normal
0274	4310	chr1	168082161	168082484	323	249	11.11611	27.44720	24.93277	272	Other	Blood	Th2	Normal
0284	3425	chr1	168082284	168082510	226	92	7.27405	11.79077	9.21565	102	Other	Blood	Mem_B	Normal
0286	3059	chr1	168082102	168082484	382	118	8.13022	14.35502	11.83707	229	Other	Blood	Naive_B	Normal
0288	3842	chr1	168082304	168082500	196	235	12.54568	26.26423	23.52285	86	Other	Blood	CD8pos_T	Normal
0290	3765	chr1	168082295	168082452	157	86	6.76561	10.96550	8.65553	84	Other	Blood	Central_memory_CD8pos_T	Normal
0292	3761	chr1	168082291	168082518	227	160	10.14243	18.56275	16.03004	87	Other	Blood	Effector_memory_CD8pos_T	Normal
0294	3670	chr1	168082284	168082505	221	405	18.59309	43.71894	40.54720	110	Other	Blood	Naive_CD8_T	Normal
0296	3509	chr1	168082327	168082484	157	148	9.71044	17.39391	14.82036	90	Other	Blood	Gamma_delta_T	Normal
0300	3378	chr1	168082282	168082504	222	171	9.97247	19.76101	17.19690	168	Other	Blood	Follicular_T_Helper	Normal
0302	3482	chr1	168082104	168082505	401	216	11.71472	24.29786	21.68679	302	Other	Blood	Memory_Teffs	Normal
0308	3099	chr1	168082310	168082484	174	111	7.37802	13.54872	11.13806	103	Other	Blood	Regulatory_T	Normal
0310	3952	chr1	168082291	168082491	200	229	12.13255	25.57411	22.95019	121	Other	Blood	Th1	Normal
0311	3801	chr1	168082237	168082494	257	227	11.29042	25.33702	22.78234	151	Other	Blood	Th17	Normal
0324	2054	chr1	168082283	168082494	211	73	6.01489	10.10852	7.37969	166	Other	Blood	Central_memory_CD8pos_T	Normal
0328	2512	chr1	168082289	168082500	211	90	5.84897	11.70984	9.09033	98	Other	Blood	Naive_CD8_T	Normal
0333	2698	chr1	168082146	168082452	306	71	5.52850	9.65386	7.19174	256	Other	Blood	Follicular_T_Helper	Normal
0335	3038	chr1	168082304	168082514	210	328	12.47480	35.76622	32.83433	105	Other	Blood	Memory_Teffs	Normal
0341	2785	chr1	168082126	168082500	374	279	10.72000	30.99559	27.96715	257	Other	Blood	Naive_Tregs	Normal
0343	2321	chr1	168082371	168082494	123	63	5.53232	8.97073	6.37629	18	Other	Blood	Regulatory_T	Normal
0349	2708	chr1	168082332	168082492	160	119	6.90005	14.47524	11.90676	106	Other	Blood	Th2	Normal
0373	8946	chr1	168082055	168082659	604	917	14.51906	94.82831	91.70459	329	Other	Other	Fibroblast	Other
0374	8677	chr1	168081985	168082703	718	669	11.46313	69.86152	66.97681	398	Other	Other	Fibroblast	Other
0375	6735	chr1	168082083	168082624	541	357	10.77553	38.60490	35.71875	295	Other	Other	Fibroblast	Other
0376	8087	chr1	168081997	168082666	669	557	10.70703	58.64963	55.73976	381	Other	Other	Fibroblast	Other
0377	8033	chr1	168082064	168082665	601	496	10.73867	52.41436	49.62829	377	Other	Other	Fibroblast	Other
0378	8797	chr1	168081995	168082659	664	643	9.85665	66.98666	64.34134	383	Other	Other	Fibroblast	Other
0385	6883	chr1	168082067	168082665	598	1346	12.79221	137.54417	134.67490	317	Cell Line	Other	L-C-B	Melanoma
0386	6687	chr1	168082057	168082656	599	1191	12.65236	121.91931	119.11598	277	Cell Line	Other	SIRT6.2-7	Melanoma
0387	6664	chr1	168082057	168082668	611	1566	13.95317	159.37512	156.62366	321	Cell Line	Other	SIRT6.1-1	Melanoma
0389	396	chr1	168082327	168082607	280	69	6.92372	10.59118	6.93370	181	Cell Line	Bone	U2OS	Osteosarcoma
0401	7401	chr1	168082067	168082494	427	530	12.41406	56.10437	53.06123	312	Cell Line	Coronary artery smooth muscle	1346	Coronary artery disease
0402	4045	chr1	168082265	168082460	195	74	6.55149	9.97370	7.45344	168	Cell Line	Coronary artery smooth muscle	1522	Coronary artery disease
0403	5751	chr1	168082207	168082631	424	141	6.60003	16.53675	14.17188	171	Cell Line	Coronary artery smooth muscle	200212	Coronary artery disease
0405	7463	chr1	168082131	168082476	345	179	6.93631	20.47420	17.97961	247	Cell Line	Coronary artery smooth muscle	2510	Coronary artery disease
0406	2429	chr1	168082272	168082484	212	43	5.26004	7.07197	4.32470	123	Cell Line	Coronary artery smooth muscle	2989	Coronary artery disease
0428	5848	chr1	168082131	168082498	367	56	3.66288	7.48185	5.66549	247	Stem Cell	Embryo	HESC	Normal
0463	2378	chr1	168083517	168083993	476	94	6.10102	12.17431	9.44444	202	Other	Brain	posterior superior temporal cortex	Other
0494	2338	chr1	168082239	168082442	203	36	4.04031	5.93172	3.64342	142	Other	Brain	putamen	Other
0542	4336	chr1	168082307	168082573	266	77	5.42169	10.17897	7.78221	87	Cell Line	Lung	IMR90	Normal
0552	3709	chr1	168082116	168082494	378	134	8.21713	15.84765	13.45108	267	Cell Line	Other	HeLa	Other
0553	3599	chr1	168082107	168082442	335	104	7.41214	12.77020	10.40179	229	Cell Line	Other	HeLa	Other
0565	2345	chr1	168082111	168082442	331	68	5.79050	9.39089	6.85160	265	Cell Line	Other	Aska	Sarcoma
0566	2125	chr1	168082144	168082442	298	43	4.56184	6.78296	4.35957	251	Cell Line	Other	Aska	Sarcoma
0571	6030	chr1	168082259	168082484	225	104	6.12857	12.62686	10.49362	143	Cell Line	Other	CRL7250	Normal
0588	4733	chr1	168082054	168082706	652	686	13.27691	72.08848	68.63103	329	Cell Line	Other	HMLE	Breast cancer
0590	1612	chr1	168082272	168082473	201	66	6.47044	9.58286	6.62491	120	Cell Line	Prostate	RWPE1	Normal
0591	1163	chr1	168082317	168082463	146	60	6.03691	9.13932	6.00402	112	Cell Line	Prostate	RWPE1	Normal
0593	1203	chr1	168082317	168082452	135	109	8.73357	14.57081	10.98375	62	Cell Line	Prostate	RWPE1	Normal
0595	2370	chr1	168082144	168082476	332	186	6.58556	21.39671	18.60568	189	Cell Line	Bone	U2OS	Osteosarcoma
0596	2749	chr1	168082254	168082499	245	152	5.61439	17.84291	15.21856	173	Cell Line	Bone	U2OS	Osteosarcoma
0597	3344	chr1	168082248	168082505	257	212	8.76685	24.07266	21.28177	140	Cell Line	Bone	U2OS	Osteosarcoma
0598	2779	chr1	168082206	168082510	304	293	9.19372	32.29834	29.36016	175	Cell Line	Bone	U2OS	Osteosarcoma
0599	3318	chr1	168082285	168082500	215	345	10.07632	37.48194	34.57600	96	Cell Line	Bone	U2OS	Osteosarcoma
0661	2137	chr1	168082157	168082485	328	126	7.43792	15.44357	12.60409	144	Cell Line	Brain	OF4106	Other
0662	2012	chr1	168082241	168082480	239	87	5.93750	11.48421	8.77644	112	Cell Line	Brain	OF4106	Other
0663	2265	chr1	168082281	168082547	266	102	6.32530	12.99252	10.29628	142	Cell Line	Brain	OF4106	Other
0664	1814	chr1	168082280	168082530	250	94	6.84478	12.24563	9.40479	88	Cell Line	Brain	OF4106	Other
0665	1756	chr1	168082290	168082499	209	82	6.38834	11.09545	8.28955	128	Cell Line	Brain	OF4106	Other
0666	2200	chr1	168082114	168082492	378	79	5.42857	10.55239	7.91770	231	Cell Line	Brain	OF4106	Other
0671	2719	chr1	168082185	168082486	301	31	4.27751	5.42264	3.10979	265	Cell Line	Foreskin	HFF	Normal
0672	2467	chr1	168082291	168082494	203	62	6.05956	8.90028	6.24731	137	Cell Line	Foreskin	HFF	Normal
0673	3212	chr1	168082275	168082607	332	50	5.17023	7.47480	5.08256	124	Cell Line	Foreskin	HFF	Normal
0678	1986	chr1	168082258	168082473	215	72	5.98837	10.06501	7.27234	125	Cell Line	Foreskin	HFF	Normal
0679	2607	chr1	168082312	168082484	172	57	5.50670	8.29256	5.74568	71	Cell Line	Foreskin	HFF	Normal
0682	3622	chr1	168082270	168082458	188	142	8.62467	17.00921	14.20690	115	Cell Line	Foreskin	HFF	Normal
0684	5056	chr1	168082178	168082637	459	234	9.53287	26.20458	23.49166	205	Cell Line	Foreskin	HFF	Normal
0685	5249	chr1	168082126	168082500	374	223	9.78567	24.98182	22.33974	209	Cell Line	Foreskin	HFF	Normal
0686	5151	chr1	168082082	168082494	412	196	9.27639	22.33749	19.69063	301	Cell Line	Foreskin	HFF	Normal
0687	5127	chr1	168082259	168082494	235	176	8.35167	20.06578	17.60894	124	Cell Line	Foreskin	HFF	Normal
0688	5503	chr1	168082044	168082537	493	312	10.99801	34.06909	31.28205	335	Cell Line	Foreskin	HFF	Normal
0689	4409	chr1	168082059	168082484	425	167	6.41673	19.18373	16.76007	324	Cell Line	Foreskin	HFF	Normal
0690	4839	chr1	168082112	168082590	478	226	8.09406	25.23127	22.64034	276	Cell Line	Foreskin	HFF	Normal
0691	6215	chr1	168082093	168082500	407	274	9.70891	30.05125	27.40182	286	Cell Line	Foreskin	HFF	Normal
0696	3640	chr1	168082036	168082500	464	372	11.25642	40.39767	37.29432	343	Cell Line	Sarcomas	synovial sarcoma	Human Synovial sarcoma
0699	5786	chr1	168082142	168082494	352	89	7.34833	11.31661	8.97100	282	Other	Other	Endometrial stromal cell	Normal
0700	5939	chr1	168082239	168082484	245	72	6.27879	9.52934	7.29375	139	Other	Other	Endometrial stromal cell	Normal
0701	8925	chr1	168082126	168082494	368	184	8.92138	20.60272	18.44027	257	Other	Other	Endometrial stromal cell	Normal
0722	3727	chr1	168082152	168082646	494	90	6.38587	11.47979	9.07132	231	Cell Line	Foreskin	BJ-5ta	Normal
0723	3439	chr1	168082163	168082559	396	44	4.65128	6.65577	4.43809	220	Cell Line	Foreskin	BJ-5ta	Normal
0759	5718	chr1	168082059	168082500	441	145	5.82195	16.82028	14.59278	322	Induced pluripotent stem cell line	Blood	LCL	Other
0767	3386	chr1	168082087	168082611	524	227	9.25467	26.19845	22.71454	320	Stem Cell	iPSC	iPSC-NA18505	Other
0769	4372	chr1	168082119	168082484	365	131	9.11040	16.39907	13.10752	259	Stem Cell	iPSC	iPSC-NA18852	Other
0771	2387	chr1	168082055	168082494	439	160	7.71528	19.32214	16.05781	364	Stem Cell	iPSC	iPSC-NA18870	Other
0773	8282	chr1	168082054	168082661	607	655	10.84042	69.35297	65.57807	325	Stem Cell	iPSC	iPSC-NA19108	Other
0774	5486	chr1	168082055	168082494	439	259	8.31947	28.95367	25.99425	279	Stem Cell	iPSC	iPSC-NA19116	Other
0775	431	chr1	168082239	168082484	245	143	9.88434	18.13319	14.35380	157	Stem Cell	iPSC	iPSC-NA19128	Other
0776	2022	chr1	168082146	168082494	348	104	6.91013	13.61896	10.47284	177	Stem Cell	iPSC	iPSC-NA19160	Other
0792	4617	chr1	168082083	168082426	343	45	3.37907	6.57101	4.53984	254	Stem Cell	iPSC	iPSC-NA19140	Other
0855	6355	chr1	168082047	168082609	562	519	11.46133	54.66581	51.90733	286	Cell Line	Foreskin	foreskin_NHM1	Normal
0857	3591	chr1	168082112	168082484	372	304	9.77118	33.72770	30.47253	267	Cell Line	Foreskin	501-Mel	Melanoma
0860	515	chr1	168082106	168082547	441	82	6.20393	12.36179	8.25114	302	Primary Cell	Bronchial	AAEC	Asthma
0861	1371	chr1	168082208	168082380	172	44	4.00738	7.18971	4.47793	45	Primary Cell	Bronchial	AAEC	Other
0862	1188	chr1	168082131	168082353	222	26	3.65108	5.28023	2.61857	114	Primary Cell	Bronchial	AAEC	Other
0875	1970	chr1	168082304	168082486	182	91	7.56396	11.94866	9.13902	145	Cell Line	Colon	HCT116	Colorectal carcinoma
0877	2723	chr1	168082116	168082465	349	115	7.77270	14.20133	11.58829	218	Cell Line	Colon	HCT116	Colorectal carcinoma
0888	4215	chr1	168082146	168082449	303	45	3.56566	6.53124	4.56716	232	Cell Line	Blood	Jurkat	Leukemia
0889	4278	chr1	168082291	168082523	232	89	5.15439	11.08925	8.95881	97	Cell Line	Blood	Jurkat	Leukemia
0891	4658	chr1	168082069	168082641	572	588	13.16076	61.72109	58.80203	309	Cell Line	Blood	Jurkat	Leukemia
0892	4383	chr1	168082062	168082660	598	527	12.46628	55.56060	52.70232	326	Cell Line	Blood	Jurkat	Leukemia
0893	4521	chr1	168082007	168082716	709	406	7.75441	43.26103	40.61205	372	Cell Line	Blood	Jurkat	Leukemia
0894	4447	chr1	168082326	168082631	305	84	6.04694	10.90595	8.49179	82	Cell Line	Pancreas	Pancreatic	Pancreatic cancer
0951	4356	chr1	168082376	168082500	124	81	6.76236	10.96026	8.15971	73	Cell Line	Fibroblast	GM02171	Normal
0971	3915	chr1	168082296	168082465	169	80	7.05189	10.51217	8.00105	87	Stem Cell	Cortex	MGE organoids	Normal
0973	1890	chr1	168082199	168082560	361	172	10.47619	20.59661	17.28768	208	Cell Line	Glioblastoma	G523NS	Glioblastoma
0974	2758	chr1	168082047	168082584	537	172	8.70968	20.21532	17.28864	322	Cell Line	Glioblastoma	G523NS	Glioblastoma
0981	5300	chr1	168082144	168082494	350	77	6.47227	10.15183	7.78680	235	Cell Line	Lung	PC-9	Lung cancer
0982	5918	chr1	168082290	168082607	317	121	8.31106	14.65094	12.18252	122	Cell Line	Lung	PC-9	Lung cancer
0997	4969	chr1	168082235	168082456	221	129	8.66945	15.67402	12.98427	176	Cell Line	Lung	PC-9	Lung cancer
1003	2277	chr1	168082227	168082481	254	100	7.48538	12.88944	10.08497	130	Cell Line	Other	JHU-06	Other
1004	2575	chr1	168082227	168082476	249	46	4.76190	7.10486	4.65043	130	Cell Line	Other	JHU-06	Other
1005	2441	chr1	168082222	168082530	308	146	8.73016	17.68073	14.64708	133	Cell Line	Other	JHU-06	Other
1007	4145	chr1	168082227	168082555	328	223	11.29032	25.33686	22.32392	190	Cell Line	Other	JHU-06	Other
1008	6243	chr1	168082150	168082553	403	550	13.69048	58.12175	55.00252	219	Cell Line	Other	JHU-06	Other
1009	2806	chr1	168082280	168082490	210	115	7.82609	14.28928	11.55677	115	Cell Line	Other	JHU-06	Other
1010	2620	chr1	168082197	168082496	299	96	4.67742	12.35870	9.69295	197	Cell Line	Other	JHU-06	Other
1015	3318	chr1	168082038	168082494	456	59	5.53516	8.33785	5.94295	345	Cell Line	Colon	HCT116	Cancer
1054	3807	chr1	168082232	168082522	290	91	7.55491	11.68001	9.13627	163	Cell Line	Other	WM989	Melanoma
1056	1449	chr1	168082296	168082542	246	99	8.33333	13.13508	9.95955	100	Cell Line	Other	WM989	Melanoma
1058	3995	chr1	168082219	168082419	200	63	6.07418	8.70987	6.38268	144	Cell Line	Other	WM989	Melanoma
1087	3887	chr1	168082137	168082341	204	30	2.80996	5.16492	3.04599	197	Cell Line	Other	D283	Medulloblastoma
1089	5589	chr1	168082092	168082574	482	302	10.92934	32.66845	30.20638	291	Cell Line	Skin	BJ	Normal
1090	5478	chr1	168082165	168082510	345	156	7.98285	17.86119	15.65963	262	Cell Line	Skin	BJ	Normal
1092	4847	chr1	168082109	168082465	356	107	6.75107	12.91618	10.73898	269	Cell Line	Skin	BJ	Normal
1093	6213	chr1	168082131	168082547	416	315	9.80493	33.80957	31.50942	250	Cell Line	Skin	BJ	Normal
1095	5623	chr1	168082099	168082528	429	280	10.13820	30.39233	28.00360	284	Cell Line	Skin	BJ	Normal
1099	1108	chr1	168082173	168082380	207	34	4.79253	6.25811	3.40132	205	Cell Line	Breast	MCF-10A	Breast cancer
1106	3737	chr1	168082281	168082481	200	57	5.81395	8.26990	5.76249	119	Cell Line	Lung	MRC-5	Normal
1118	3578	chr1	168082097	168082457	360	96	7.26620	12.14268	9.62650	287	Cell Line	Connective tissue	HT1080	Fibroscarcoma
1119	3031	chr1	168082112	168082547	435	105	8.15454	13.25467	10.59721	333	Cell Line	Connective tissue	HT1080	Fibroscarcoma
1121	2995	chr1	168082114	168082680	566	152	9.24355	18.04172	15.24366	235	Cell Line	Connective tissue	HT1080	Fibroscarcoma
1122	4616	chr1	168082154	168082640	486	250	9.73774	27.77861	25.05025	297	Cell Line	Connective tissue	HT1080	Fibroscarcoma
1124	4085	chr1	168082259	168082518	259	192	10.59545	21.86844	19.27854	135	Cell Line	Connective tissue	HT1080	Fibroscarcoma
1125	3977	chr1	168082077	168082460	383	194	11.09268	22.15096	19.49333	307	Cell Line	Connective tissue	HT1080	Fibroscarcoma
1138	3656	chr1	168082109	168082494	385	73	5.26013	9.88438	7.30638	276	Cell Line	Fibroblast	FL3	Other
1139	3510	chr1	168082121	168082494	373	120	6.94133	14.99526	12.06663	260	Cell Line	Fibroblast	FL3	Other
1140	3359	chr1	168082366	168082641	275	72	5.44168	9.85765	7.27310	12	Cell Line	Fibroblast	FL3	Other
1142	4571	chr1	168082126	168082643	517	139	6.90412	16.72566	13.99409	257	Cell Line	Fibroblast	FL3	Other
1143	3118	chr1	168082332	168082484	152	117	7.85439	14.78170	11.72748	96	Cell Line	Fibroblast	FL3	Other
1146	5102	chr1	168082092	168082643	551	161	7.27845	18.90153	16.16228	302	Cell Line	Fibroblast	FL3	Other
1147	4745	chr1	168082327	168082659	332	86	5.35662	11.14099	8.63828	111	Cell Line	Fibroblast	FL3	Other
1148	5555	chr1	168082146	168082465	319	62	4.60221	8.33486	6.24192	268	Cell Line	Fibroblast	FL3	Other
1150	5181	chr1	168082102	168082607	505	152	7.49597	17.91178	15.23432	276	Cell Line	Fibroblast	FL3	Other
1151	5759	chr1	168082059	168082631	572	189	7.83609	21.56997	18.92531	319	Cell Line	Fibroblast	FL3	Other
1152	4741	chr1	168082126	168082473	347	62	5.04330	8.48619	6.26596	255	Cell Line	Fibroblast	FL3	Other
1154	5394	chr1	168082087	168082666	579	267	9.64299	29.90470	26.78558	339	Cell Line	Fibroblast	FL3	Other
1155	5058	chr1	168082084	168082641	557	179	7.98647	20.87714	17.96338	246	Cell Line	Fibroblast	FL3	Other
1156	4088	chr1	168082102	168082494	392	125	8.60536	15.56886	12.55472	291	Cell Line	Fibroblast	FL3	Other
1157	6776	chr1	168082104	168082651	547	256	9.52001	28.47481	25.64547	279	Cell Line	Fibroblast	FL3	Other
1158	5308	chr1	168082198	168082496	298	102	6.89737	12.74579	10.21136	209	Cell Line	Fibroblast	FL3	Other
1159	6913	chr1	168082213	168082460	247	194	8.11102	21.64689	19.49099	192	Tissue	Artery	HCASMC	Coronary artery disease
1160	7905	chr1	168082198	168082500	302	257	10.45840	28.03882	25.73207	183	Tissue	Artery	HCASMC	Coronary artery disease
1161	8523	chr1	168082195	168082600	405	243	8.89646	26.54161	24.39015	188	Tissue	Artery	HCASMC	Normal
1162	8671	chr1	168082044	168082666	622	887	15.15110	91.72650	88.74296	332	Tissue	Artery	HCASMC	Normal
1163	9553	chr1	168082077	168082494	417	653	13.92067	68.24747	65.39246	312	Tissue	Artery	HCASMC	Normal
1165	2831	chr1	168082191	168082442	251	92	5.65184	11.71967	9.21890	192	Tissue	Artery	HCASMC	Normal
1206	3815	chr1	168082325	168082538	213	64	4.95907	8.99376	6.45742	99	Cell Line	Blood	GM12878	Normal
1207	3774	chr1	168082327	168082533	206	77	5.18483	10.44460	7.78911	108	Cell Line	Blood	GM12878	Normal
1208	5093	chr1	168082323	168082525	202	89	6.55738	11.37397	8.96176	82	Cell Line	Blood	GM12878	Normal
1227	314	chr1	168082198	168082422	224	52	4.85714	8.80746	5.26496	148	Stem Cell	Other	Glioblastoma cell	Glioblastoma
1229	4742	chr1	168082163	168082673	510	231	7.47785	25.69565	23.11011	171	Primary Cell	keratinocyte	CTRL	Normal
1230	4585	chr1	168082067	168082680	613	257	7.73853	28.41818	25.74932	366	Primary Cell	keratinocyte	CTRL	Normal
1231	5804	chr1	168082024	168082680	656	601	11.53073	63.48531	60.10377	359	Primary Cell	keratinocyte	CTRL	Normal
1232	5004	chr1	168082091	168082552	461	413	9.86551	44.73031	41.37656	297	Primary Cell	keratinocyte	CTRL	Normal
1310	1103	chr1	168082381	168082590	209	35	3.33015	6.23457	3.56313	2	Cell Line	Blood	Rj2_2_5	Lymphoma
1323	3402	chr1	168082131	168082442	311	75	3.28750	9.83491	7.53137	245	Tissue	Blood	HCASMC	Coronary artery disease
1324	4628	chr1	168081978	168082465	487	111	3.42794	13.36498	11.11772	405	Tissue	Blood	HCASMC	Coronary artery disease
1325	3082	chr1	168081976	168082484	508	51	2.95964	7.41890	5.16104	402	Tissue	Blood	HCASMC	Coronary artery disease
1326	7965	chr1	168082099	168082665	566	475	6.75613	49.90793	47.57152	279	Tissue	Blood	HCASMC	Coronary artery disease
1327	3662	chr1	168082110	168082442	332	75	3.55407	9.87136	7.53879	279	Tissue	Blood	HCASMC	Coronary artery disease
1328	4181	chr1	168082237	168082494	257	110	3.49812	13.47126	11.08061	141	Tissue	Blood	HCASMC	Coronary artery disease
1348	1747	chr1	168082028	168082537	509	148	8.72111	18.16813	14.89224	405	Cell Line	Ovarian	BIN-67	Deficient thoracic sarcomas
1349	966	chr1	168082102	168082458	356	87	6.88304	11.90770	8.78020	221	Cell Line	Ovarian	BIN-67	Deficient thoracic sarcomas
1351	1389	chr1	168082083	168082547	464	103	5.72333	13.40890	10.32488	305	Cell Line	Ovarian	BIN-67	Deficient thoracic sarcomas
1352	1531	chr1	168082207	168082524	317	141	6.72065	17.24135	14.10263	174	Cell Line	Ovarian	BIN-67	Deficient thoracic sarcomas
1363	2139	chr1	168082136	168082447	311	40	4.54319	6.48498	4.04010	242	Cell Line	Other	FT190	Ovarion cancer
1364	1898	chr1	168082158	168082434	276	50	4.92640	7.66345	5.05444	161	Cell Line	Other	FT190	Ovarion cancer
